player_id,season,name,firstname,lastname,nationality,photo,team,position,age,appearances,minutes,goals,assists,market_value_eur
153434,2024,W. Fish,William Thomas,Fish,England,https://media.api-sports.io/football/players/153434.png,Manchester United,Defender,21,0,0,0,0,2100000.0
156428,2024,B. Austin,Brandon Anthony,Austin,England,https://media.api-sports.io/football/players/156428.png,Tottenham,Goalkeeper,25,1,90,0,0,3200000.0
157052,2024,R. Calafiori,Riccardo,Calafiori,Italy,https://media.api-sports.io/football/players/157052.png,Arsenal,Defender,22,22,984,2,1,4000000.0
157912,2024,B. Traoré,Boubacar,Traoré,Mali,https://media.api-sports.io/football/players/157912.png,Wolves,Midfielder,22,1,0,0,0,6900000.0
157997,2024,A. Diallo,Amad,Diallo Traoré,Côte d'Ivoire,https://media.api-sports.io/football/players/157997.png,Manchester United,Attacker,22,26,1901,8,6,28200000.0
158693,2024,O. Beck,Owen Michael,Beck,Wales,https://media.api-sports.io/football/players/158693.png,Liverpool,Defender,21,0,0,0,0,4900000.0
158694,2024,T. Livramento,Valentino Francisco,Livramento,England,https://media.api-sports.io/football/players/158694.png,Newcastle,Defender,21,37,2842,0,1,22200000.0
158696,2024,F. Burns,Finley Jack,Burns,England,https://media.api-sports.io/football/players/158696.png,Manchester City,Defender,21,0,0,0,0,6200000.0
158697,2024,J. McAtee,James John,McAtee,England,https://media.api-sports.io/football/players/158697.png,Manchester City,Midfielder,21,15,340,3,0,10800000.0
158698,2024,J. Quansah,Jarell,Amorin Quansah,England,https://media.api-sports.io/football/players/158698.png,Liverpool,Defender,21,13,487,0,0,7900000.0
158702,2024,C. Slicker,Cieran Peter,Slicker,Scotland,https://media.api-sports.io/football/players/158702.png,Ipswich,Goalkeeper,21,0,0,0,0,1900000.0
158710,2024,V. Kristiansen,Victor,Bernth Kristiansen,Denmark,https://media.api-sports.io/football/players/158710.png,Leicester,Defender,21,30,2490,0,1,16400000.0
159420,2024,R. Edwards,Ronnie,Lee Edwards,England,https://media.api-sports.io/football/players/159420.png,Southampton,Defender,21,1,12,0,0,6100000.0
161663,2024,E. Cashin,Eiran Joe,Cashin,Republic of Ireland,https://media.api-sports.io/football/players/161663.png,Brighton,Defender,22,11,19,0,0,2200000.0
161671,2024,I. Zabarnyi,Illia,Zabarnyi,Ukraine,https://media.api-sports.io/football/players/161671.png,Bournemouth,Defender,21,36,3112,0,1,17700000.0
161907,2024,M. Gusto,Malo,Gusto,France,https://media.api-sports.io/football/players/161907.png,Chelsea,Defender,21,32,1855,0,1,5600000.0
161921,2024,G. Reyna,Giovanni Alejandro,Reyna,USA,https://media.api-sports.io/football/players/161921.png,Nottingham Forest,Midfielder,21,0,0,0,0,5500000.0
161948,2024,L. Delap,Liam Rory,Delap,England,https://media.api-sports.io/football/players/161948.png,Ipswich,Attacker,21,37,2612,12,2,48000000.0
162075,2024,P. Maghoma,Edmond-Paris,Maghoma,England,https://media.api-sports.io/football/players/162075.png,Brentford,Midfielder,23,8,111,0,0,5300000.0
162148,2024,M. Robson,Max,Robson,England,https://media.api-sports.io/football/players/162148.png,Tottenham,Midfielder,21,0,0,0,0,4100000.0
162150,2024,N. John,Nile Omari,Mckenzie John,England,https://media.api-sports.io/football/players/162150.png,Tottenham,Midfielder,21,0,0,0,0,4600000.0
162168,2024,L. Barry,Louie Mark,Barry,England,https://media.api-sports.io/football/players/162168.png,Aston Villa,Attacker,21,0,0,0,0,6800000.0
162173,2024,S. Iling-Junior,Samuel,Iling-Junior,England,https://media.api-sports.io/football/players/162173.png,Aston Villa,Attacker,20,0,0,0,0,4100000.0
162498,2024,R. Drăgușin,Radu,Matei Drăgușin,Romania,https://media.api-sports.io/football/players/162498.png,Tottenham,Defender,22,16,1253,0,0,6200000.0
162552,2024,D. Scarlett,Dane Pharrell,Scarlett,England,https://media.api-sports.io/football/players/162552.png,Tottenham,Attacker,20,0,0,0,1,5100000.0
162590,2024,T. Morton,Tyler Scott,Morton,England,https://media.api-sports.io/football/players/162590.png,Liverpool,Midfielder,21,0,0,0,0,6100000.0
162687,2024,V. Jaroš,Vítězslav,Jaroš,Czechia,https://media.api-sports.io/football/players/162687.png,Liverpool,Goalkeeper,23,12,11,0,0,3800000.0
162714,2024,A. Onana,Amadou Ba Zeund Georges,Mvom Onana,Belgium,https://media.api-sports.io/football/players/162714.png,Aston Villa,Midfielder,22,28,1631,3,0,25900000.0
162904,2024,R. Williams,Rhys,Williams,England,https://media.api-sports.io/football/players/162904.png,Liverpool,Defender,23,0,0,0,0,3300000.0
163068,2024,O. Rekik,Omar,Rekik,Tunisia,https://media.api-sports.io/football/players/163068.png,Arsenal,Defender,22,0,0,0,0,4800000.0
167656,2024,M. Leonard,Marc Henry,Leonard,Scotland,https://media.api-sports.io/football/players/167656.png,Brighton,Midfielder,22,0,0,0,0,13100000.0
167657,2024,T. Onyango,Tyler Jaden,Napier Edward Onyango,England,https://media.api-sports.io/football/players/167657.png,Everton,Midfielder,21,0,0,0,0,4500000.0
169291,2024,V. Sinisalo,Viljami Kari Veikko,Sinisalo,Finland,https://media.api-sports.io/football/players/169291.png,Aston Villa,Goalkeeper,22,0,0,0,0,2000000.0
169295,2024,K. Hein,Karl Jakob,Hein,Estonia,https://media.api-sports.io/football/players/169295.png,Arsenal,Goalkeeper,22,0,0,0,0,3100000.0
171035,2024,T. Chirewa,Tawanda,Chirewa,England,https://media.api-sports.io/football/players/171035.png,Wolves,Attacker,20,0,0,0,0,8200000.0
178077,2024,K. Schade,Kevin,Schade,Germany,https://media.api-sports.io/football/players/178077.png,Brentford,Midfielder,22,38,2300,11,2,33600000.0
180308,2024,M. Peart-Harris,Myles,Spencer Peart-Harris,England,https://media.api-sports.io/football/players/180308.png,Brentford,Midfielder,21,0,0,0,0,3900000.0
180316,2024,H. Davies,Harvey,Davies,England,https://media.api-sports.io/football/players/180316.png,Liverpool,Goalkeeper,20,0,0,0,0,5000000.0
180317,2024,C. Bradley,Conor,Bradley,Northern Ireland,https://media.api-sports.io/football/players/180317.png,Liverpool,Defender,21,19,748,0,2,7600000.0
180560,2024,H. Mejbri,Hannibal,Mejbri,Tunisia,https://media.api-sports.io/football/players/180560.png,Manchester United,Midfielder,21,0,0,0,0,4200000.0
180866,2024,Marcelo,Marcelo,de Araújo Pitaluga Filho,Brazil,https://media.api-sports.io/football/players/180866.png,Liverpool,Goalkeeper,21,0,0,0,0,5300000.0
180919,2024,Welington,Welington Damascena,Santos,Brazil,https://media.api-sports.io/football/players/180919.png,Southampton,Defender,23,10,482,0,0,10200000.0
181796,2024,J. Brooking,Joshua Royston,Brooking,England,https://media.api-sports.io/football/players/181796.png,Chelsea,Defender,21,0,0,0,0,4000000.0
181797,2024,B. Humphreys,Bashir,Humphreys,England,https://media.api-sports.io/football/players/181797.png,Chelsea,Defender,21,0,0,0,0,8000000.0
182201,2024,T. Mitchell,Tyrick Kwon,Mitchell,England,https://media.api-sports.io/football/players/182201.png,Crystal Palace,Defender,24,38,3102,0,5,9700000.0
190686,2024,S. Mara,Sékou,Mara,France,https://media.api-sports.io/football/players/190686.png,Southampton,Attacker,22,0,0,0,0,9400000.0
191337,2024,T. Crama,Tristan,Crama,France,https://media.api-sports.io/football/players/191337.png,Brentford,Defender,22,0,0,0,0,6100000.0
191971,2024,J. Stansfield,Jay,Stansfield,England,https://media.api-sports.io/football/players/191971.png,Fulham,Attacker,21,1,0,0,0,8700000.0
195103,2024,João Gomes,João Victor,Gomes da Silva,Brazil,https://media.api-sports.io/football/players/195103.png,Wolves,Midfielder,23,36,2987,3,1,22200000.0
195106,2024,Rodrigo Muniz,Rodrigo,Muniz Carvalho,Brazil,https://media.api-sports.io/football/players/195106.png,Fulham,Attacker,23,31,950,8,1,18900000.0
195717,2024,Y. Mosquera,Yerson,Mosquera Valdelamar,Colombia,https://media.api-sports.io/football/players/195717.png,Wolves,Defender,23,5,442,0,0,9500000.0
195962,2024,Chiquinho,Francisco Jorge,Tavares Oliveira,Portugal,https://media.api-sports.io/football/players/195962.png,Wolves,Attacker,24,1,12,0,0,6500000.0
195993,2024,C. Alcaraz,Carlos Jonas,Alcaraz Duran,Argentina,https://media.api-sports.io/football/players/195993.png,Southampton / Everton,Midfielder,21,16,770,2,6,16800000.0
196156,2024,Thiago,Igor Thiago,Nascimento Rodrigues,Brazil,https://media.api-sports.io/football/players/196156.png,Brentford,Attacker,23,8,174,0,0,15600000.0
196298,2024,R. Sosa,Ramón,Sosa Acosta,Paraguay,https://media.api-sports.io/football/players/196298.png,Nottingham Forest,Attacker,24,32,327,1,0,9300000.0
196855,2024,J. Anthony,Jaidon Kya Denley,Anthony,England,https://media.api-sports.io/football/players/196855.png,Bournemouth,Attacker,24,0,0,0,0,9300000.0
196856,2024,Daniel Edward Peter Imray,Daniel Edward Peter,Imray,England,https://media.api-sports.io/football/players/196856.png,Crystal Palace,Defender,21,0,0,0,0,3600000.0
197448,2024,Yan Couto,Yan,Bueno Couto,Brazil,https://media.api-sports.io/football/players/197448.png,Manchester City,Defender,22,0,0,0,0,5400000.0
199837,2024,K. Sulemana,Kamaldeen,Sulemana,Ghana,https://media.api-sports.io/football/players/199837.png,Southampton,Attacker,22,26,1405,1,1,13800000.0
200233,2024,Leigh Robert Kavanagh,Leigh Robert,Kavanagh,Republic of Ireland,https://media.api-sports.io/football/players/200233.png,Brighton,Defender,20,0,0,0,0,3400000.0
201368,2024,Killian Cahill,Killian,Cahill,Republic of Ireland,https://media.api-sports.io/football/players/201368.png,Brighton,Goalkeeper,20,0,0,0,0,2200000.0
202086,2024,J. Sarmiento,Jeremy Leonel,Sarmiento Morante,Ecuador,https://media.api-sports.io/football/players/202086.png,Brighton,Midfielder,22,1,8,0,0,7400000.0
204033,2024,J. Hodge,Joseph Shaun,Hodge,Republic of Ireland,https://media.api-sports.io/football/players/204033.png,Wolves,Midfielder,21,0,0,0,0,2300000.0
204039,2024,D. Udogie,Iyenoma Destiny,Udogie,Italy,https://media.api-sports.io/football/players/204039.png,Tottenham,Defender,21,25,1933,0,1,14300000.0
206254,2024,M. Kerkez,Miloš,Kerkez,Hungary,https://media.api-sports.io/football/players/206254.png,Bournemouth,Defender,20,38,3342,2,5,20200000.0
206404,2024,Samy Olivier Chouchane,Samy Olivier,Chouchane,Tunisia,https://media.api-sports.io/football/players/206404.png,Brighton,Midfielder,20,0,0,0,0,2300000.0
215874,2024,T. Cannon,Thomas Christopher,Cannon,Republic of Ireland,https://media.api-sports.io/football/players/215874.png,Leicester,Attacker,21,0,0,0,0,5800000.0
216809,2024,C. Peupion,Cameron Paul Jacques,Peupion,Australia,https://media.api-sports.io/football/players/216809.png,Brighton,Attacker,21,0,0,0,0,7700000.0
237129,2024,P. Sarr,Pape Matar,Sarr,Senegal,https://media.api-sports.io/football/players/237129.png,Tottenham,Midfielder,21,36,1915,3,2,19300000.0
263177,2024,A. Grønbæk,Albert,Grønbæk Erlykke,Denmark,https://media.api-sports.io/football/players/263177.png,Southampton,Midfielder,23,4,143,0,0,8800000.0
263538,2024,Y. Yarmolyuk,Yehor,Yarmolyuk,Ukraine,https://media.api-sports.io/football/players/263538.png,Brentford,Midfielder,20,31,1441,0,0,13800000.0
265733,2024,C. Wiley,Caleb Ryan,Wiley,USA,https://media.api-sports.io/football/players/265733.png,Chelsea,Defender,19,0,0,0,0,6100000.0
265784,2024,André,André Trindade,da Costa Neto,Brazil,https://media.api-sports.io/football/players/265784.png,Wolves,Midfielder,23,35,2495,0,0,15600000.0
265820,2024,Y. Ayari,Yasin,Abbas Ayari,Sweden,https://media.api-sports.io/football/players/265820.png,Brighton,Midfielder,20,34,1969,2,1,6500000.0
265826,2024,A. Kinský,Antonín,Kinský,Czechia,https://media.api-sports.io/football/players/265826.png,Tottenham,Goalkeeper,21,6,540,0,0,5300000.0
266657,2024,Sávio,Sávio,Moreira de Oliveira,Brazil,https://media.api-sports.io/football/players/266657.png,Manchester City,Attacker,20,36,1770,1,8,27200000.0
270139,2024,J. O&apos;Brien,Jake,O'Brien,Republic of Ireland,https://media.api-sports.io/football/players/270139.png,Everton,Defender,23,20,1569,2,0,8700000.0
270357,2024,K. Phillips,Killian,Phillips,Republic of Ireland,https://media.api-sports.io/football/players/270357.png,Crystal Palace,Midfielder,22,0,0,0,0,6500000.0
270508,2024,L. Ugochukwu,Lesley Chimuanya,Ugochukwu,France,https://media.api-sports.io/football/players/270508.png,Southampton,Midfielder,20,26,1663,1,1,23200000.0
270510,2024,M. Tel,Mathys Henri,Tel,France,https://media.api-sports.io/football/players/270510.png,Tottenham,Attacker,19,13,913,2,1,8000000.0
273757,2024,A. Devine,Alfie Sean,Devine,England,https://media.api-sports.io/football/players/273757.png,Tottenham,Midfielder,20,0,0,0,0,4400000.0
274550,2024,H. Vale,Harvey James,Vale,England,https://media.api-sports.io/football/players/274550.png,Chelsea,Midfielder,20,0,0,0,0,4200000.0
275170,2024,Danilo Santos,Danilo,dos Santos de Oliveira,Brazil,https://media.api-sports.io/football/players/275170.png,Nottingham Forest,Midfielder,23,8,293,0,0,3400000.0
276263,2024,F. Stevens,Finley,Stevens,Wales,https://media.api-sports.io/football/players/276263.png,Brentford,Defender,21,0,0,0,0,8000000.0
277191,2024,A. Sima,Abdallah Dipo,Sima,Senegal,https://media.api-sports.io/football/players/277191.png,Brighton,Attacker,23,0,0,0,0,8200000.0
278041,2024,M. Cox,Matthew Aidan,Cox,England,https://media.api-sports.io/football/players/278041.png,Brentford,Goalkeeper,21,0,0,0,0,3500000.0
278074,2024,S. Oulad M&apos;Hand,Salah,Oulad M'Hand,Netherlands,https://media.api-sports.io/football/players/278074.png,Arsenal,Midfielder,20,0,0,0,0,2200000.0
278085,2024,S. Edozie,Samuel Ikechukwu,Edozie,England,https://media.api-sports.io/football/players/278085.png,Southampton,Midfielder,21,2,63,0,0,13000000.0
278115,2024,Harvey George Godsmark-Ford,Harvey George,Godsmark-Ford,England,https://media.api-sports.io/football/players/278115.png,Leicester,Defender,20,0,0,0,0,4000000.0
278116,2024,Tawanda Jethro Maswanhise,Tawanda Jethro,Maswanhise,England,https://media.api-sports.io/football/players/278116.png,Leicester,Attacker,21,0,0,0,0,5400000.0
278118,2024,B. Nelson,Benjamin Harvey,Nelson,England,https://media.api-sports.io/football/players/278118.png,Leicester,Defender,20,0,0,0,0,4600000.0
278123,2024,S. Revan,Sebastian,Revan,England,https://media.api-sports.io/football/players/278123.png,Aston Villa,Midfielder,21,0,0,0,0,5100000.0
278128,2024,J. Wilson-Esbrand,Joshua Darius,Kamani Wilson-Esbrand,England,https://media.api-sports.io/football/players/278128.png,Manchester City,Defender,21,0,0,0,0,5600000.0
278129,2024,L. Mbete,Luke,Mbete-Tabu,England,https://media.api-sports.io/football/players/278129.png,Manchester City,Defender,20,0,0,0,0,3500000.0
278133,2024,Oscar Bobb,Oscar,Bobb,Norway,https://media.api-sports.io/football/players/278133.png,Manchester City,Midfielder,21,3,13,0,0,6100000.0
278370,2024,D. Gómez,Diego Alexander,Gómez Amarilla,Paraguay,https://media.api-sports.io/football/players/278370.png,Brighton,Midfielder,21,17,512,1,0,9800000.0
278898,2024,C. Riad,Chadi,Riad Dnanou,Morocco,https://media.api-sports.io/football/players/278898.png,Crystal Palace,Defender,21,6,90,0,0,6100000.0
280672,2024,E. Turns,Edward James,Turns,Wales,https://media.api-sports.io/football/players/280672.png,Brighton,Defender,21,0,0,0,0,4800000.0
280683,2024,James Balagizi,James,Balagizi,England,https://media.api-sports.io/football/players/280683.png,Liverpool,Midfielder,20,0,0,0,0,5500000.0
280687,2024,Hugo Bueno,Hugo,Bueno López,Spain,https://media.api-sports.io/football/players/280687.png,Wolves,Defender,21,0,0,0,0,6200000.0
281975,2024,Val Adedokun,Val,Adedokun,Republic of Ireland,https://media.api-sports.io/football/players/281975.png,Brentford,Defender,21,0,0,0,0,5200000.0
282125,2024,R. Lavia,Roméo,Lavia,Belgium,https://media.api-sports.io/football/players/282125.png,Chelsea,Midfielder,20,16,803,0,1,15000000.0
282126,2024,Carlos Forbs,Carlos Roberto,Forbs Borges,Portugal,https://media.api-sports.io/football/players/282126.png,Wolves,Attacker,20,27,241,0,0,7100000.0
282133,2024,J. Hugill,Joseph,Brennen Hugill,England,https://media.api-sports.io/football/players/282133.png,Manchester United,Attacker,20,0,0,0,0,14200000.0
282254,2024,O. Offiah,Odeluga Joshua,Offiah,England,https://media.api-sports.io/football/players/282254.png,Brighton,Defender,21,0,0,0,0,1500000.0
282770,2024,Rodrigo Gomes,Rodrigo Martins,Gomes,Portugal,https://media.api-sports.io/football/players/282770.png,Wolves,Defender,21,25,823,2,0,15800000.0
283026,2024,M. Biereth,Mika,Miles Biereth,Denmark,https://media.api-sports.io/football/players/283026.png,Arsenal,Attacker,21,0,0,0,0,14600000.0
283058,2024,N. Jackson,Nicolas,Jackson,Senegal,https://media.api-sports.io/football/players/283058.png,Chelsea,Attacker,23,31,2238,10,5,29700000.0
283265,2024,E. Baggott,Elkan William Tio,Baggott,Indonesia,https://media.api-sports.io/football/players/283265.png,Ipswich,Defender,21,0,0,0,0,12200000.0
283272,2024,A. Pond,Alfie James,Pond,England,https://media.api-sports.io/football/players/283272.png,Wolves,Defender,20,1,0,0,0,5200000.0
283289,2024,A. Raikhy,Arjan,Singh Raikhy,England,https://media.api-sports.io/football/players/283289.png,Leicester,Midfielder,21,0,0,0,0,10000000.0
283290,2024,K. McAteer,Kasey,McAteer,England,https://media.api-sports.io/football/players/283290.png,Leicester,Midfielder,22,18,851,1,1,7700000.0
284059,2024,L. Plange,Luke Elliot,Plange,England,https://media.api-sports.io/football/players/284059.png,Crystal Palace,Attacker,21,0,0,0,0,4400000.0
284060,2024,L. Laing,Levi Alexander,Laing,England,https://media.api-sports.io/football/players/284060.png,West Ham,Defender,21,0,0,0,0,3500000.0
284228,2024,Kian Breckin,Kian,Breckin,England,https://media.api-sports.io/football/players/284228.png,Manchester City,Midfielder,20,0,0,0,0,6300000.0
284230,2024,R. Lewis,Rico Henry Mark,Lewis,England,https://media.api-sports.io/football/players/284230.png,Manchester City,Defender,19,36,1897,1,2,22000000.0
284231,2024,Micah Hamilton,Micah,Hamilton,England,https://media.api-sports.io/football/players/284231.png,Manchester City,Attacker,20,0,0,0,0,5600000.0
284236,2024,Temple Ojinnaka,Temple,Ojinnaka,England,https://media.api-sports.io/football/players/284236.png,Wolves,Midfielder,19,0,0,0,0,3800000.0
284242,2024,O. Forson,Omari Nathan,Forson,England,https://media.api-sports.io/football/players/284242.png,Manchester United,Attacker,20,0,0,0,0,8600000.0
284247,2024,H. Blair,Harvey,Blair,England,https://media.api-sports.io/football/players/284247.png,Liverpool,Attacker,20,0,0,0,0,8600000.0
284259,2024,Ty Kimoni Barnett,Ty,Kimoni Barnett,England,https://media.api-sports.io/football/players/284259.png,Wolves,Attacker,19,0,0,0,0,8200000.0
284260,2024,Dylan Williams,Dylan,Williams,England,https://media.api-sports.io/football/players/284260.png,Chelsea,Defender,20,0,0,0,0,3800000.0
284262,2024,H. Griffiths,Harvey,Lawson Griffiths,England,https://media.api-sports.io/football/players/284262.png,Wolves,Midfielder,20,0,0,0,0,4200000.0
284264,2024,Juan Larios,Juan,Larios López,Spain,https://media.api-sports.io/football/players/284264.png,Southampton,Defender,20,0,0,0,0,1900000.0
284266,2024,L. Warrington,Lewis Wesley,Warrington,England,https://media.api-sports.io/football/players/284266.png,Everton,Midfielder,21,0,0,0,0,2700000.0
284278,2024,Michael Ndiweni,Michael,Ndiweni,England,https://media.api-sports.io/football/players/284278.png,Newcastle,Attacker,20,0,0,0,0,4500000.0
284280,2024,Luke Joseph Butterfield,Luke Joseph,Butterfield,Scotland,https://media.api-sports.io/football/players/284280.png,Everton,Midfielder,20,0,0,0,0,4100000.0
284286,2024,Isaac Mabaya,Isaac,Mabaya,England,https://media.api-sports.io/football/players/284286.png,Liverpool,Defender,19,0,0,0,0,2400000.0
284287,2024,Mateusz Konrad Musiałowski,Mateusz Konrad,Musiałowski,Poland,https://media.api-sports.io/football/players/284287.png,Liverpool,Midfielder,20,0,0,0,0,4500000.0
284291,2024,J. Turner-Cooke,Jay,Turner-Cooke,England,https://media.api-sports.io/football/players/284291.png,Newcastle,Midfielder,20,0,0,0,0,2300000.0
284305,2024,Jamie Miley,Jamie,Miley,England,https://media.api-sports.io/football/players/284305.png,Newcastle,Midfielder,20,0,0,0,0,3200000.0
284307,2024,Ethan Ennis,Ethan,Ennis,England,https://media.api-sports.io/football/players/284307.png,Manchester United,Attacker,19,0,0,0,0,6300000.0
284322,2024,K. Mainoo,Kobbie Boateng,Mainoo,England,https://media.api-sports.io/football/players/284322.png,Manchester United,Midfielder,19,26,1656,0,0,8300000.0
284324,2024,A. Garnacho,Alejandro,Garnacho Ferreyra,Argentina,https://media.api-sports.io/football/players/284324.png,Manchester United,Attacker,20,36,2196,6,2,25900000.0
284326,2024,Žan-Luk Leban,Žan-Luk,Leban,Slovenia,https://media.api-sports.io/football/players/284326.png,Everton,Goalkeeper,21,0,0,0,0,1300000.0
284327,2024,R. Welch,Reece,Belfield Welch,England,https://media.api-sports.io/football/players/284327.png,Everton,Defender,20,0,0,0,0,6100000.0
284356,2024,S. Charles,Shea Emmanuel,Charles,Northern Ireland,https://media.api-sports.io/football/players/284356.png,Southampton,Midfielder,20,0,0,0,0,4800000.0
284357,2024,Aaron Keto-Diyawa,Aaron,Keto-Diyawa,England,https://media.api-sports.io/football/players/284357.png,Wolves,Defender,20,0,0,0,0,3400000.0
284359,2024,Justin Quincy Hubner,Justin Quincy,Hubner,Netherlands,https://media.api-sports.io/football/players/284359.png,Wolves,Defender,20,0,0,0,0,7900000.0
284361,2024,R. Vítek,Radek,Vítek,Czechia,https://media.api-sports.io/football/players/284361.png,Manchester United,Goalkeeper,20,0,0,0,0,4300000.0
284366,2024,L. Chambers,Luke,Chambers,England,https://media.api-sports.io/football/players/284366.png,Liverpool,Defender,20,0,0,0,0,2700000.0
284367,2024,Luca Stephenson,Luca,Stephenson,England,https://media.api-sports.io/football/players/284367.png,Liverpool,Midfielder,20,0,0,0,0,4800000.0
284372,2024,C. Doyle,Callum Craig,Doyle,England,https://media.api-sports.io/football/players/284372.png,Leicester,Defender,20,0,0,0,0,3400000.0
284373,2024,L. De Bolle,Lucas,De Bolle,Scotland,https://media.api-sports.io/football/players/284373.png,Newcastle,Midfielder,21,0,0,0,0,5800000.0
284375,2024,James Alan Huntley,James Alan,Huntley,England,https://media.api-sports.io/football/players/284375.png,Newcastle,Midfielder,20,0,0,0,0,5800000.0
284385,2024,Elijah Xavier Campbell,Elijah,Xavier Campbell,England,https://media.api-sports.io/football/players/284385.png,Everton,Defender,19,0,0,0,0,4600000.0
284390,2024,J. Wright,James,Wright,England,https://media.api-sports.io/football/players/284390.png,Aston Villa,Goalkeeper,19,0,0,0,0,2300000.0
284391,2024,S. Murray,Sam,Murray,England,https://media.api-sports.io/football/players/284391.png,Manchester United,Defender,19,0,0,0,0,4200000.0
284400,2024,Tobias Christopher Collyer,Tobias Christopher,Collyer,England,https://media.api-sports.io/football/players/284400.png,Manchester United,Midfielder,20,17,175,0,0,18100000.0
284403,2024,Silko Amari Otieno Thomas,Silko,Amari Otieno Thomas,England,https://media.api-sports.io/football/players/284403.png,Leicester,Attacker,20,0,0,0,0,6500000.0
284404,2024,Jimi Weikko Tauriainen,Jimi Weikko,Tauriainen,Finland,https://media.api-sports.io/football/players/284404.png,Chelsea,Midfielder,20,0,0,0,0,10300000.0
284406,2024,A. Gilchrist,Alfie,Gilchrist,England,https://media.api-sports.io/football/players/284406.png,Chelsea,Defender,20,0,0,0,0,4100000.0
284409,2024,D. Mubama,Divin Saku,Mubama,England,https://media.api-sports.io/football/players/284409.png,Manchester City,Attacker,19,1,27,0,0,5300000.0
284415,2024,Yago Alonso,Yago,de Santiago Alonso,Spain,https://media.api-sports.io/football/players/284415.png,Tottenham,Attacker,21,0,0,0,0,4400000.0
284416,2024,Roshaun Mathurin,Roshaun,Mathurin,England,https://media.api-sports.io/football/players/284416.png,Crystal Palace,Attacker,20,0,0,0,0,4300000.0
284417,2024,Dante Jamel Cassanova,Dante Jamel,Cassanova,England,https://media.api-sports.io/football/players/284417.png,Tottenham,Defender,20,0,0,0,0,3400000.0
284428,2024,O. Hutchinson,Omari Elijah,Giraud-Hutchinson,Jamaica,https://media.api-sports.io/football/players/284428.png,Ipswich,Attacker,20,31,2594,3,2,29400000.0
284439,2024,L. Sousa,Lino,da Cruz Sousa,England,https://media.api-sports.io/football/players/284439.png,Aston Villa,Defender,19,0,0,0,0,4200000.0
284444,2024,Junior Robinson,Junior,Robinson,England,https://media.api-sports.io/football/players/284444.png,West Ham,Defender,20,0,0,0,0,3800000.0
284446,2024,F. Potts,Freddie,Potts,England,https://media.api-sports.io/football/players/284446.png,West Ham,Midfielder,20,0,0,0,0,4100000.0
284449,2024,J. Rak-Sakyi,Jesurun,Rak-Sakyi,England,https://media.api-sports.io/football/players/284449.png,Crystal Palace,Midfielder,21,0,0,0,0,3700000.0
284457,2024,L. Bogarde,Lamare Trenton,Chansey Bogarde,Netherlands,https://media.api-sports.io/football/players/284457.png,Aston Villa,Defender,20,8,476,0,0,4300000.0
284463,2024,Jack Henry-Francis,Jack,Henry-Francis,Republic of Ireland,https://media.api-sports.io/football/players/284463.png,Arsenal,Midfielder,20,0,0,0,0,8500000.0
284470,2024,M. Dibley-Dias,Matthew Max,Dibley-Dias,England,https://media.api-sports.io/football/players/284470.png,Fulham,Midfielder,20,0,0,0,0,5500000.0
284475,2024,L. Harris,Luke Bernard,Harris,Wales,https://media.api-sports.io/football/players/284475.png,Fulham,Midfielder,19,0,0,0,0,4500000.0
284487,2024,Wanya Marçal,Wanya,Marçal-Madivadua,Portugal,https://media.api-sports.io/football/players/284487.png,Leicester,Attacker,21,0,0,0,0,2800000.0
284492,2024,L. Hall,Lewis Kieran,Hall,England,https://media.api-sports.io/football/players/284492.png,Newcastle,Defender,19,27,2192,0,4,11800000.0
284493,2024,T. Adaramola,Omotayo Daniel,Adaramola,Republic of Ireland,https://media.api-sports.io/football/players/284493.png,Crystal Palace,Defender,20,0,0,0,0,4600000.0
284500,2024,T. Iroegbunam,Timothy Emeka,Iroegbunam,England,https://media.api-sports.io/football/players/284500.png,Everton,Midfielder,21,18,563,0,1,28300000.0
284502,2024,James Lannin-Sweet,James,Lannin-Sweet,England,https://media.api-sports.io/football/players/284502.png,Arsenal,Defender,19,0,0,0,0,2100000.0
284523,2024,S. Swinkels,Sil,Laurentius Swinkels,Netherlands,https://media.api-sports.io/football/players/284523.png,Aston Villa,Defender,20,0,0,0,0,5700000.0
284530,2024,Brandon Ashley Cover,Brandon Ashley,Cover,England,https://media.api-sports.io/football/players/284530.png,Leicester,Midfielder,20,0,0,0,0,8200000.0
284531,2024,Benjamin Harvey Jackson,Benjamin,Harvey Jackson,England,https://media.api-sports.io/football/players/284531.png,Brighton,Defender,20,0,0,0,0,7100000.0
284532,2024,Zak Norton Sturge,Zak,Norton Sturge,England,https://media.api-sports.io/football/players/284532.png,Chelsea,Defender,20,0,0,0,0,4200000.0
284536,2024,J. Knightbridge,Jacob Christopher,Knightbridge,England,https://media.api-sports.io/football/players/284536.png,West Ham,Goalkeeper,20,0,0,0,0,3300000.0
284539,2024,H. Graczyk,Hubert,Graczyk,England,https://media.api-sports.io/football/players/284539.png,Manchester United,Goalkeeper,21,0,0,0,0,3400000.0
284540,2024,Mauro Bandeira,Mauro,Gomes Bandeira,Portugal,https://media.api-sports.io/football/players/284540.png,Arsenal,Midfielder,20,0,0,0,0,5500000.0
284549,2024,J. Whitworth,Joseph Charles,Whitworth,England,https://media.api-sports.io/football/players/284549.png,Crystal Palace,Goalkeeper,20,0,0,0,0,2000000.0
